x,y,,,,,left_frame_x,left_frame_y,right_frame_x,right_frame_y
1735.98,1089.68,120.024,196.877,81.6826,53.4353,2052.88,954.565,1976.02,954.565
1738.48,1091.13,117.52,192.768,83.1301,54.3822,2048.77,953.618,1973.52,953.618
1741.53,1097.75,114.472,187.769,89.7481,58.7116,2043.77,949.288,1970.47,949.288
1744.68,1099.84,111.318,182.595,91.8415,60.081,2038.6,947.919,1967.32,947.919
1746.99,1102.34,109.006,178.803,94.3448,61.7186,2034.8,946.281,1965.01,946.281
1749.21,1105.21,106.79,175.168,97.2122,63.5945,2031.17,944.406,1962.79,944.406
1750.81,1107.15,105.186,172.538,99.1466,64.8599,2028.54,943.14,1961.19,943.14
1752.78,1109.11,103.223,169.317,101.11,66.1444,2025.32,941.856,1959.22,941.856
1754.2,1111.44,101.798,166.981,103.444,67.6713,2022.98,940.329,1957.8,940.329
1753.27,1134.52,102.73,168.51,126.516,82.7647,2024.51,925.235,1958.73,925.235
1753.75,1134.99,102.253,167.727,126.989,83.0739,2023.73,924.926,1958.25,924.926
1753.77,1136.92,102.226,167.682,128.921,84.3379,2023.68,923.662,1958.23,923.662
1754.06,1138.43,101.938,167.209,130.426,85.3222,2023.21,922.678,1957.94,922.678
1753.06,1139.35,102.943,168.858,131.351,85.9275,2024.86,922.073,1958.94,922.073
1753.06,1140.37,102.936,168.846,132.373,86.596,2024.85,921.404,1958.94,921.404
1752.77,1141.46,103.228,169.325,133.463,87.309,2025.33,920.691,1959.23,920.691
1742.25,1135.04,113.753,186.59,127.039,83.1066,2042.59,924.893,1969.75,924.893
1742.4,1136.37,113.603,186.344,128.371,83.9782,2042.34,924.022,1969.6,924.022
1742.87,1137.39,113.128,185.565,129.393,84.6463,2041.57,923.354,1969.13,923.354
1742.88,1138.28,113.118,185.548,130.28,85.2267,2041.55,922.773,1969.12,922.773
1743.29,1139.27,112.712,184.882,131.273,85.8763,2040.88,922.124,1968.71,922.124
1744.06,1140.23,111.943,183.621,132.226,86.5002,2039.62,921.5,1967.94,921.5
1744.13,1140.75,111.87,183.502,132.749,86.842,2039.5,921.158,1967.87,921.158
1736.4,1126.07,119.604,196.188,118.069,77.2384,2052.19,930.762,1975.6,930.762
1736.66,1127.01,119.341,195.755,119.012,77.8552,2051.76,930.145,1975.34,930.145
1737.07,1127.67,118.931,195.083,119.672,78.2873,2051.08,929.713,1974.93,929.713
1737.48,1127.92,118.518,194.406,119.924,78.4523,2050.41,929.548,1974.52,929.548
1737.52,1128.7,118.477,194.339,120.702,78.9608,2050.34,929.039,1974.48,929.039
1737.79,1129.26,118.208,193.898,121.261,79.3267,2049.9,928.673,1974.21,928.673
1737.94,1129.62,118.057,193.651,121.617,79.5596,2049.65,928.44,1974.06,928.44
1737.8,1129.46,118.196,193.878,121.458,79.4556,2049.88,928.544,1974.2,928.544
1732.28,1119.25,123.716,202.932,111.247,72.7758,2058.93,935.224,1979.72,935.224
1732.85,1119.43,123.153,202.009,111.425,72.8923,2058.01,935.108,1979.15,935.108
1733.07,1119.54,122.926,201.637,111.544,72.9698,2057.64,935.03,1978.93,935.03
1732.88,1120.05,123.117,201.949,112.055,73.3042,2057.95,934.696,1979.12,934.696
1732.37,1120.88,123.632,202.795,112.883,73.8458,2058.79,934.154,1979.63,934.154
1732.5,1121.18,123.505,202.586,113.176,74.0377,2058.59,933.962,1979.5,933.962
1728.35,1114.12,127.651,209.387,106.117,69.4197,2065.39,938.58,1983.65,938.58
1728.83,1114.72,127.171,208.599,106.723,69.816,2064.6,938.184,1983.17,938.184
1729.15,1115.54,126.853,208.078,107.54,70.3507,2064.08,937.649,1982.85,937.649
1729.53,1116.62,126.472,207.453,108.62,71.0575,2063.45,936.942,1982.47,936.942
1730.52,1117.12,125.484,205.833,109.122,71.3858,2061.83,936.614,1981.48,936.614
1731.41,1117.66,124.588,204.363,109.661,71.7383,2060.36,936.262,1980.59,936.262
1732.4,1118.3,123.595,202.734,110.299,72.1553,2058.73,935.845,1979.6,935.845
1732.93,1118.84,123.072,201.876,110.842,72.5111,2057.88,935.489,1979.07,935.489
1734.68,1116.71,121.315,198.994,108.711,71.1165,2054.99,936.884,1977.32,936.884
1736.22,1117.33,119.778,196.473,109.331,71.5222,2052.47,936.478,1975.78,936.478
1737.36,1118.4,118.644,194.613,110.398,72.2202,2050.61,935.78,1974.64,935.78
1738.89,1119.44,117.105,192.089,111.436,72.8992,2048.09,935.101,1973.11,935.101
1740.54,1120.93,115.46,189.39,112.934,73.8795,2045.39,934.12,1971.46,934.12
1741.25,1122.04,114.752,188.228,114.036,74.6003,2044.23,933.4,1970.75,933.4
1741.88,1105.18,114.119,187.19,97.1841,63.5761,2043.19,944.424,1970.12,944.424
1743.3,1106.48,112.697,184.857,98.4842,64.4266,2040.86,943.573,1968.7,943.573
1745.16,1107.63,110.843,181.816,99.6301,65.1762,2037.82,942.824,1966.84,942.824
1747.55,1109.75,108.453,177.896,101.749,66.5623,2033.9,941.438,1964.45,941.438
1749.16,1111.6,106.843,175.256,103.596,67.7706,2031.26,940.229,1962.84,940.229
1751.23,1113.19,104.772,171.859,105.192,68.8145,2027.86,939.186,1960.77,939.186
1752.68,1114.82,103.316,169.47,106.822,69.8808,2025.47,938.119,1959.32,938.119
1753.53,1116.5,102.466,168.076,108.5,70.9788,2024.08,937.021,1958.47,937.021
1748.47,1111.5,107.53,176.382,103.502,67.7094,2032.38,940.291,1963.53,940.291
1749.83,1112.38,106.165,174.144,104.381,68.2844,2030.14,939.716,1962.17,939.716
1750.94,1113.46,105.057,172.325,105.461,68.9906,2028.33,939.009,1961.06,939.009
1752.22,1114.36,103.779,170.23,106.364,69.5815,2026.23,938.418,1959.78,938.418
1753.09,1115.29,102.908,168.801,107.29,70.1873,2024.8,937.813,1958.91,937.813
1754.19,1115.99,101.813,167.004,107.986,70.6424,2023,937.358,1957.81,937.358
1754.97,1116.57,101.031,165.722,108.566,71.0218,2021.72,936.978,1957.03,936.978
1728.35,1109.61,127.652,209.388,101.608,66.4703,2065.39,941.53,1983.65,941.53
1729.13,1110.28,126.872,208.109,102.281,66.9105,2064.11,941.089,1982.87,941.089
1729.88,1110.88,126.124,206.882,102.88,67.3023,2062.88,940.698,1982.12,940.698
1730.67,1111.45,125.329,205.577,103.446,67.6727,2061.58,940.327,1981.33,940.327
1731.38,1112.24,124.624,204.421,104.237,68.1902,2060.42,939.81,1980.62,939.81
1731.9,1112.81,124.096,203.555,104.807,68.5631,2059.55,939.437,1980.1,939.437
1732.46,1113.72,123.539,202.641,105.717,69.1579,2058.64,938.842,1979.54,938.842
1726.15,1127.15,129.849,212.993,119.152,77.9471,2068.99,930.053,1985.85,930.053
1727.03,1127.69,128.97,211.55,119.686,78.2965,2067.55,929.703,1984.97,929.703
1727.73,1128.28,128.275,210.41,120.284,78.6877,2066.41,929.312,1984.27,929.312
1728.66,1128.1,127.335,208.869,120.102,78.5688,2064.87,929.431,1983.34,929.431
1729.06,1128.51,126.942,208.223,120.509,78.8347,2064.22,929.165,1982.94,929.165
1729,1128.33,127,208.32,120.33,78.718,2064.32,929.282,1983,929.282
1729.1,1128.96,126.896,208.148,120.959,79.1294,2064.15,928.871,1982.9,928.871
1728.85,1128.46,127.153,208.571,120.458,78.8018,2064.57,929.198,1983.15,929.198
1725.25,1127.99,130.752,214.474,119.989,78.4946,2070.47,929.505,1986.75,929.505
1725.2,1128.14,130.803,214.557,120.142,78.595,2070.56,929.405,1986.8,929.405
1725.39,1128.23,130.605,214.233,120.234,78.6548,2070.23,929.345,1986.61,929.345
1724.91,1127.95,131.087,215.023,119.952,78.4703,2071.02,929.53,1987.09,929.53
1725.06,1127.82,130.938,214.779,119.824,78.3865,2070.78,929.614,1986.94,929.614
1724.72,1127.92,131.277,215.335,119.924,78.4524,2071.33,929.548,1987.28,929.548
1724.66,1127.39,131.34,215.438,119.392,78.1043,2071.44,929.896,1987.34,929.896
1739.85,1130.68,116.148,190.518,122.682,80.2564,2046.52,927.744,1972.15,927.744
1740.14,1129.98,115.859,190.045,121.976,79.7943,2046.04,928.206,1971.86,928.206
1740.41,1129.37,115.594,189.61,121.369,79.3974,2045.61,928.603,1971.59,928.603
1740.83,1127.99,115.174,188.922,119.988,78.494,2044.92,929.506,1971.17,929.506
1740.95,1125.87,115.051,188.718,117.873,77.1102,2044.72,930.89,1971.05,930.89
1740.94,1123.54,115.064,188.74,115.542,75.5852,2044.74,932.415,1971.06,932.415
1740.5,1121.01,115.502,189.46,113.013,73.9308,2045.46,934.069,1971.5,934.069
1741.41,1117.27,114.586,187.956,109.268,71.4811,2043.96,936.519,1970.59,936.519
1740.11,1113.97,115.888,190.092,105.974,69.3263,2046.09,938.674,1971.89,938.674
1738.76,1109.44,117.238,192.307,101.439,66.3593,2048.31,941.641,1973.24,941.641
1736.93,1105.22,119.073,195.316,97.2162,63.5971,2051.32,944.403,1975.07,944.403
1734.46,1100.59,121.541,199.365,92.5891,60.5701,2055.36,947.43,1977.54,947.43
1731.39,1095.06,124.61,204.398,87.0646,56.9561,2060.4,951.044,1980.61,951.044
1727.92,1089.86,128.075,210.083,81.859,53.5507,2066.08,954.449,1984.08,954.449
1723.97,1083.8,132.034,216.577,75.8016,49.5881,2072.58,958.412,1988.03,958.412
1720.2,1083.19,135.8,222.754,75.1894,49.1876,2078.75,958.812,1991.8,958.812
1713.75,1075.35,142.252,233.337,67.3462,44.0566,2089.34,963.943,1998.25,963.943
1708.02,1067.85,147.978,242.73,59.8497,39.1526,2098.73,968.847,2003.98,968.847
1702.23,1061.32,153.767,252.225,53.3151,34.8778,2108.23,973.122,2009.77,973.122
1694.55,1052.65,161.45,264.828,44.6535,29.2115,2120.83,978.788,2017.45,978.788
1689.21,1046.35,166.794,273.594,38.355,25.0911,2129.59,982.909,2022.79,982.909
1632.61,1030.48,223.392,366.432,22.4801,14.7061,2222.43,993.294,2079.39,993.294
1625.04,1023.31,230.956,378.839,15.3078,10.0141,2234.84,997.986,2086.96,997.986
1616.24,1014.22,239.758,393.277,6.22384,4.07152,2249.28,1003.93,2095.76,1003.93
1608.22,1009.63,247.777,406.431,1.63226,1.06779,2262.43,1009.63,2103.78,1009.63
1597.42,1019.1,258.576,424.145,11.1023,7.26295,2280.14,1019.1,2114.58,1019.1
1588.12,1026.35,267.877,439.401,18.3466,12.002,2295.4,1026.35,2123.88,1026.35
1577.64,1034.3,278.358,456.593,26.3028,17.2068,2312.59,1034.3,2134.36,1034.3
1567.78,1042.21,288.216,472.763,34.2086,22.3787,2328.76,1042.21,2144.22,1042.21
1569.5,1020.95,286.504,469.955,12.9512,8.47241,2325.96,1020.95,2142.5,1020.95
1559.11,1029.01,296.894,486.997,21.0137,13.7468,2343,1029.01,2152.89,1029.01
1548.7,1037.92,307.298,504.063,29.9239,19.5757,2360.06,1037.92,2163.3,1037.92
1537.22,1047.41,318.776,522.89,39.4104,25.7816,2378.89,1047.41,2174.78,1047.41
1524.02,1058.84,331.983,544.554,50.8376,33.257,2400.55,1058.84,2187.98,1058.84
1514.12,1068.28,341.876,560.782,60.2769,39.4321,2416.78,1068.28,2197.88,1068.28
1500.75,1080.92,355.248,582.717,72.9153,47.6999,2438.72,1080.92,2211.25,1080.92
1535.55,1046.94,320.454,525.644,38.9372,25.472,2381.64,1046.94,2176.45,1046.94
1523.84,1060.85,332.163,544.849,52.8521,34.5749,2400.85,1060.85,2188.16,1060.85
1513.29,1073.98,342.713,562.155,65.983,43.1649,2418.15,1073.98,2198.71,1073.98
1501.25,1087.9,354.749,581.898,79.897,52.2672,2437.9,1087.9,2210.75,1087.9
1489.51,1101.51,366.492,601.159,93.5147,61.1756,2457.16,1101.51,2222.49,1101.51
1476.7,1116.64,379.3,622.168,108.637,71.0683,2478.17,1116.64,2235.3,1116.64
1464.09,1131.48,391.914,642.86,123.481,80.779,2498.86,1131.48,2247.91,1131.48
1506.02,1087.31,349.985,574.083,79.3117,51.8843,2430.08,1087.31,2205.98,1087.31
1492.82,1104.87,363.175,595.719,96.8719,63.3719,2451.72,1104.87,2219.18,1104.87
1482.05,1119.93,373.948,613.389,111.931,73.223,2469.39,1119.93,2229.95,1119.93
1470.18,1138.36,385.821,632.865,130.355,85.2762,2488.86,1138.36,2241.82,1138.36
1458.65,1154.43,397.349,651.775,146.425,95.7887,2507.77,1154.43,2253.35,1154.43
1446.51,1170.57,409.494,671.697,162.569,106.35,2527.7,1170.57,2265.49,1170.57
1433.39,1188.44,422.609,693.208,180.435,118.037,2549.21,1188.44,2278.61,1188.44
1521.73,1125.41,334.274,548.313,117.408,76.806,2404.31,1125.41,2190.27,1125.41
1507.47,1144.42,348.531,571.699,136.424,89.246,2427.7,1144.42,2204.53,1144.42
1494.8,1161.68,361.2,592.479,153.675,100.532,2448.48,1161.68,2217.2,1161.68
1481.84,1180.04,374.158,613.734,172.039,112.545,2469.73,1180.04,2230.16,1180.04
1469.16,1197.11,386.845,634.545,189.111,123.713,2490.54,1197.11,2242.84,1197.11
1456.66,1215.75,399.344,655.047,207.745,135.903,2511.05,1215.75,2255.34,1215.75
1445.18,1234.67,410.823,673.875,226.674,148.286,2529.88,1234.67,2266.82,1234.67
1506.63,1158.69,349.365,573.066,150.691,98.5796,2429.07,1158.69,2205.37,1158.69
1496.18,1175.64,359.82,590.216,167.642,109.669,2446.22,1175.64,2215.82,1175.64
1486.08,1192.54,369.918,606.78,184.543,120.724,2462.78,1192.54,2225.92,1192.54
1477.74,1211.66,378.263,620.468,203.661,133.231,2476.47,1211.66,2234.26,1211.66
1466.64,1227.27,389.361,638.672,219.266,143.44,2494.67,1227.27,2245.36,1227.27
1457.82,1245.06,398.176,653.131,237.065,155.084,2509.13,1245.06,2254.18,1245.06
1448.03,1263.79,407.965,669.188,255.79,167.333,2525.19,1263.79,2263.97,1263.79
1438.97,1280.82,417.033,684.063,272.822,178.475,2540.06,1280.82,2273.03,1280.82
1506.42,1191.71,349.576,573.412,183.713,120.182,2429.41,1191.71,2205.58,1191.71
1497.72,1207.62,358.283,587.694,199.615,130.585,2443.69,1207.62,2214.28,1207.62
1488.32,1222.04,367.684,603.116,214.038,140.02,2459.12,1222.04,2223.68,1222.04
1477.99,1241.66,378.005,620.045,233.659,152.856,2476.04,1241.66,2234.01,1241.66
1468.7,1258.53,387.297,635.287,250.527,163.89,2491.29,1258.53,2243.3,1258.53
1459.83,1277.47,396.167,649.836,269.472,176.283,2505.84,1277.47,2252.17,1277.47
1450.1,1295.01,405.902,665.804,287.011,187.757,2521.8,1295.01,2261.9,1295.01
1517.36,1200.86,338.64,555.475,192.859,126.165,2411.47,1200.86,2194.64,1200.86
1507.43,1219.32,348.574,571.768,211.316,138.239,2427.77,1219.32,2204.57,1219.32
1497.28,1236.3,358.718,588.407,228.298,149.348,2444.41,1236.3,2214.72,1236.3
1487.83,1254.67,368.173,603.916,246.665,161.364,2459.92,1254.67,2224.17,1254.67
1478.84,1274.5,377.161,618.661,266.498,174.338,2474.66,1274.5,2233.16,1274.5
1470.8,1293.88,385.204,631.852,285.876,187.015,2487.85,1293.88,2241.2,1293.88
1462.12,1315.05,393.876,646.078,307.055,200.87,2502.08,1315.05,2249.88,1315.05
1550.8,1211.81,305.202,500.626,203.807,133.327,2356.63,1211.81,2161.2,1211.81
1546.08,1231.24,309.924,508.37,223.24,146.039,2364.37,1231.24,2165.92,1231.24
1546.56,1251.97,309.445,507.585,243.971,159.602,2363.58,1251.97,2165.44,1251.97
1547.42,1259.85,308.584,506.172,251.853,164.758,2362.17,1259.85,2164.58,1259.85
1533.77,1272.5,322.233,528.562,264.504,173.033,2384.56,1272.5,2178.23,1272.5
1524.05,1270.39,331.952,544.503,262.386,171.648,2400.5,1270.39,2187.95,1270.39
1508.18,1291.42,347.816,570.525,283.421,185.409,2426.52,1291.42,2203.82,1291.42
1499.25,1290.71,356.747,585.175,282.71,184.944,2441.17,1290.71,2212.75,1290.71
1560.53,1177.45,295.467,484.657,169.448,110.85,2340.66,1177.45,2151.47,1177.45
1562.83,1173.36,293.175,480.897,165.363,108.177,2336.9,1173.36,2149.17,1173.36
1561.53,1177.05,294.474,483.027,169.052,110.591,2339.03,1177.05,2150.47,1177.05
1562.26,1186.79,293.74,481.825,178.786,116.959,2337.82,1186.79,2149.74,1186.79
1555.94,1195.65,300.063,492.195,187.646,122.754,2348.2,1195.65,2156.06,1195.65
1549.23,1199.01,306.768,503.194,191.009,124.954,2359.19,1199.01,2162.77,1199.01
1584.02,1114.64,271.98,446.131,106.641,69.7628,2302.13,1114.64,2127.98,1114.64
1577.28,1114.92,278.723,457.191,106.919,69.9444,2313.19,1114.92,2134.72,1114.92
1576.23,1117.52,279.77,458.909,109.516,71.6436,2314.91,1117.52,2135.77,1117.52
1580.85,1127.48,275.147,451.326,119.48,78.1616,2307.33,1127.48,2131.15,1127.48
1580.07,1132.7,275.935,452.618,124.702,81.5776,2308.62,1132.7,2131.93,1132.7
1572.6,1131.18,283.397,464.858,123.183,80.5844,2320.86,1131.18,2139.4,1131.18
1567.65,1144.5,288.354,472.989,136.5,89.296,2328.99,1144.5,2144.35,1144.5
1579.48,1134.96,276.517,453.573,126.962,83.0565,2309.57,1134.96,2132.52,1134.96
1643.07,1063.37,212.932,349.274,55.3681,36.2208,2205.27,1063.37,2068.93,1063.37
1651.76,1074.69,204.24,335.017,66.6859,43.6247,2191.02,1074.69,2060.24,1074.69
1633.01,1066.15,222.992,365.776,58.152,38.042,2221.78,1066.15,2078.99,1066.15
1610,1083.13,246.003,403.521,75.1288,49.1479,2259.52,1083.13,2102,1083.13
1600.6,1098.4,255.401,418.937,90.4046,59.141,2274.94,1098.4,2111.4,1098.4
1593.39,1089.87,262.612,430.765,81.8749,53.5611,2286.77,1089.87,2118.61,1089.87
1592.85,1098.33,263.148,431.644,90.3302,59.0924,2287.64,1098.33,2119.15,1098.33
1651.79,1059.66,204.211,334.97,51.6631,33.7971,2190.97,1059.66,2060.21,1059.66
1662.45,1061.21,193.549,317.479,53.2094,34.8087,2173.48,1061.21,2049.55,1061.21
1675.27,1067.47,180.725,296.445,59.4673,38.9024,2152.44,1067.47,2036.73,1067.47
1678.05,1078.6,177.951,291.894,70.5966,46.183,2147.89,1078.6,2033.95,1078.6
1676.73,1083.36,179.27,294.058,75.3616,49.3002,2150.06,1083.36,2035.27,1083.36
1677.03,1087.41,178.968,293.563,79.4099,51.9485,2149.56,1087.41,2034.97,1087.41
1680.09,1092.95,175.91,288.546,84.9473,55.571,2144.55,1092.95,2031.91,1092.95
1730.85,1047.03,125.153,205.289,39.033,25.5347,2061.29,1047.03,1981.15,1047.03
1736.62,1052.36,119.38,195.82,44.3562,29.017,2051.82,1052.36,1975.38,1052.36
1748.97,1038.62,107.026,175.556,30.6224,20.0326,2031.56,1038.62,1963.03,1038.62
1764.39,1022.06,91.6145,150.276,14.0646,9.20079,2006.28,1022.06,1947.61,1022.06
1781.81,1016.82,74.1936,121.7,8.82191,5.77113,1977.7,1016.82,1930.19,1016.82
1781.56,1013.13,74.4443,122.112,5.13229,3.35745,1978.11,1013.13,1930.44,1013.13
1770.16,1008.47,85.8443,140.811,0.469413,0.307081,1996.81,1007.69,1941.84,1007.69
1762.22,1019.35,93.7825,153.832,11.3468,7.42288,2009.83,1000.58,1949.78,1000.58
1800.58,1064.35,55.4166,90.9003,56.3528,36.865,1946.9,971.135,1911.42,971.135
1796.4,1072.62,59.6005,97.7631,64.6186,42.2723,1953.76,965.728,1915.6,965.728
1762.9,1112.61,93.0985,152.71,104.611,68.4343,2008.71,939.566,1949.1,939.566
1736.95,1124.34,119.052,195.282,116.338,76.1063,2051.28,931.894,1975.05,931.894
1722.36,1096.69,133.638,219.207,88.6896,58.0191,2075.21,949.981,1989.64,949.981
1734.83,1099.96,121.17,198.756,91.9558,60.1558,2054.76,947.844,1977.17,947.844
1735.05,1129.73,120.95,198.395,121.733,79.6353,2054.39,928.365,1976.95,928.365
1731.86,1136.55,124.138,203.625,128.552,84.0962,2059.62,923.904,1980.14,923.904
1715.69,1118.11,140.314,230.159,110.114,72.0344,2086.16,935.966,1996.31,935.966
1711.21,1115,144.789,237.499,106.997,69.9955,2093.5,938.004,2000.79,938.004
1729.55,1096.7,126.455,207.425,88.6961,58.0234,2063.42,949.977,1982.45,949.977
1737.41,1085.6,118.591,194.527,77.5964,50.7621,2050.53,957.238,1974.59,957.238
1738.44,1094.61,117.564,192.842,86.6129,56.6606,2048.84,951.339,1973.56,951.339
1738.85,1110.75,117.146,192.156,102.753,67.2194,2048.16,940.781,1973.15,940.781
1760.85,1124.64,95.1453,156.068,116.641,76.3047,2012.07,931.695,1951.15,931.695
1763.62,1126.06,92.3773,151.527,118.057,77.2311,2007.53,930.769,1948.38,930.769
1766.17,1131.05,89.834,147.355,123.051,80.498,2003.36,927.502,1945.83,927.502
1767.79,1136.74,88.2086,144.689,128.74,84.2194,2000.69,923.781,1944.21,923.781
1768.51,1135.66,87.4915,143.513,127.66,83.5126,1999.51,924.487,1943.49,924.487
1762.52,1135.67,93.4837,153.342,127.67,83.5197,2009.34,924.48,1949.48,924.48
1750.28,1140.47,105.721,173.416,132.473,86.6614,2029.42,921.339,1961.72,921.339
1659.64,1140.11,196.359,322.089,132.106,86.4211,2178.09,921.579,2052.36,921.579
1645.42,1145.27,210.58,345.416,137.274,89.8024,2201.42,918.198,2066.58,918.198
1634.96,1149.5,221.035,362.566,141.501,92.5673,2218.57,915.433,2077.04,915.433
1625.43,1143.85,230.571,378.207,135.849,88.8701,2234.21,919.13,2086.57,919.13
1614.16,1138.24,241.84,396.692,130.237,85.1985,2252.69,922.801,2097.84,922.801
1603.57,1141.29,252.427,414.058,133.286,87.1934,2270.06,920.807,2108.43,920.807
1589.36,1144.72,266.635,437.364,136.724,89.4425,2293.36,918.558,2122.64,918.558
1597.79,1133.15,258.205,423.536,125.148,81.8695,2279.54,926.13,2114.21,926.13
1596.84,1125.24,259.165,425.11,117.237,76.6944,2281.11,931.306,2115.16,931.306
1596.39,1121.57,259.612,425.843,113.568,74.2942,2281.84,933.706,2115.61,933.706
1597.83,1117.04,258.174,423.485,109.04,71.3321,2279.48,936.668,2114.17,936.668
1596.59,1115.35,259.414,425.518,107.347,70.2243,2281.52,937.776,2115.41,937.776
1590.64,1110.87,265.358,435.269,102.867,67.2938,2291.27,940.706,2121.36,940.706
1582.51,1099.68,273.493,448.612,91.6813,59.9763,2304.61,948.024,2129.49,948.024
1618.96,1089.33,237.043,388.824,81.3295,53.2043,2244.82,954.796,2093.04,954.796
1614.7,1085.12,241.304,395.814,77.1213,50.4514,2251.81,957.549,2097.3,957.549
1608.5,1079.56,247.501,405.978,71.5637,46.8157,2261.98,961.184,2103.5,961.184
1597.2,1076.38,258.801,424.513,68.3845,44.7359,2280.51,963.264,2114.8,963.264
1588.94,1074.13,267.056,438.054,66.1345,43.264,2294.05,964.736,2123.06,964.736
1577.2,1076.11,278.802,457.32,68.111,44.557,2313.32,963.443,2134.8,963.443
1565.85,1075.42,290.149,475.934,67.4233,44.1071,2331.93,963.893,2146.15,963.893
1621.28,1071.26,234.724,385.019,63.2618,41.3847,2241.02,966.615,2090.72,966.615
1616.52,1072.43,239.483,392.825,64.4323,42.1505,2248.83,965.85,2095.48,965.85
1615.31,1079.84,240.691,394.808,71.8442,46.9992,2250.81,961.001,2096.69,961.001
1613.89,1080.58,242.114,397.141,72.5835,47.4828,2253.14,960.517,2098.11,960.517
1612.75,1081.99,243.249,399.003,73.9867,48.4008,2255,959.599,2099.25,959.599
1613.81,1083.17,242.189,397.264,75.1733,49.177,2253.26,958.823,2098.19,958.823
1613.55,1082.2,242.454,397.699,74.2045,48.5433,2253.7,959.457,2098.45,959.457
1615.7,1087.82,240.3,394.167,79.8226,52.2185,2250.17,955.782,2096.3,955.782
1714.97,1092.79,141.026,231.326,84.7933,55.4702,2087.33,952.53,1997.03,952.53
1711.06,1092.78,144.937,237.741,84.7764,55.4592,2093.74,952.541,2000.94,952.541
1716.41,1095.23,139.59,228.971,87.2294,57.0639,2084.97,950.936,1995.59,950.936
1716.08,1091.07,139.921,229.513,83.0672,54.341,2085.51,953.659,1995.92,953.659
1712.96,1087.55,143.036,234.622,79.5528,52.042,2090.62,955.958,1999.04,955.958
1708.76,1088.82,147.242,241.523,80.8209,52.8715,2097.52,955.128,2003.24,955.128
